[2024-12-01 22:56:07,576] 82	T_sample 17.13	T_update 7.59	ETA 13:09:54	expert_R_avg 0.2647 [0.2387,0.2776,0.1765,0.3909,0.9372]	expert_R_range (0.0395, 0.9133)	eps_len 22.12
[2024-12-01 22:56:32,796] 83	T_sample 17.50	T_update 7.66	ETA 13:23:38	expert_R_avg 0.2675 [0.2413,0.2784,0.1807,0.3909,0.9374]	expert_R_range (0.0393, 0.9142)	eps_len 22.13
[2024-12-01 22:56:57,738] 84	T_sample 17.32	T_update 7.56	ETA 13:14:06	expert_R_avg 0.2588 [0.2366,0.2793,0.1677,0.3762,0.9372]	expert_R_range (0.0391, 0.9178)	eps_len 22.55
[2024-12-01 22:57:22,571] 85	T_sample 17.20	T_update 7.59	ETA 13:10:38	expert_R_avg 0.2636 [0.2389,0.2794,0.1755,0.3817,0.9369]	expert_R_range (0.0393, 0.9120)	eps_len 22.38
[2024-12-01 22:57:47,555] 86	T_sample 17.31	T_update 7.62	ETA 13:14:41	expert_R_avg 0.2634 [0.2376,0.2765,0.1757,0.3852,0.9370]	expert_R_range (0.0388, 0.9203)	eps_len 22.36
[2024-12-01 22:58:12,396] 87	T_sample 17.20	T_update 7.59	ETA 13:09:56	expert_R_avg 0.2636 [0.2396,0.2779,0.1761,0.3784,0.9368]	expert_R_range (0.0410, 0.9117)	eps_len 22.65
[2024-12-01 22:58:37,780] 88	T_sample 17.62	T_update 7.71	ETA 13:26:51	expert_R_avg 0.2614 [0.2387,0.2746,0.1732,0.3758,0.9365]	expert_R_range (0.0366, 0.9197)	eps_len 22.90
[2024-12-01 22:59:02,665] 89	T_sample 17.28	T_update 7.55	ETA 13:10:37	expert_R_avg 0.2650 [0.2396,0.2803,0.1779,0.3821,0.9371]	expert_R_range (0.0387, 0.9214)	eps_len 22.68
[2024-12-01 22:59:27,317] 90	T_sample 17.01	T_update 7.59	ETA 13:02:49	expert_R_avg 0.2654 [0.2425,0.2781,0.1765,0.3863,0.9369]	expert_R_range (0.0388, 0.9106)	eps_len 22.30
[2024-12-01 22:59:52,521] 91	T_sample 17.49	T_update 7.67	ETA 13:20:03	expert_R_avg 0.2617 [0.2361,0.2801,0.1734,0.3801,0.9367]	expert_R_range (0.0348, 0.9104)	eps_len 22.98
[2024-12-01 23:00:17,457] 92	T_sample 17.24	T_update 7.64	ETA 13:10:54	expert_R_avg 0.2640 [0.2392,0.2781,0.1761,0.3837,0.9369]	expert_R_range (0.0379, 0.9049)	eps_len 22.75
[2024-12-01 23:00:42,275] 93	T_sample 17.23	T_update 7.54	ETA 13:06:45	expert_R_avg 0.2665 [0.2405,0.2776,0.1801,0.3866,0.9370]	expert_R_range (0.0403, 0.9160)	eps_len 22.54
[2024-12-01 23:01:07,086] 94	T_sample 17.09	T_update 7.66	ETA 13:05:54	expert_R_avg 0.2633 [0.2407,0.2754,0.1747,0.3811,0.9371]	expert_R_range (0.0359, 0.9149)	eps_len 22.45
[2024-12-01 23:01:31,698] 95	T_sample 17.04	T_update 7.52	ETA 12:59:28	expert_R_avg 0.2642 [0.2390,0.2752,0.1763,0.3885,0.9358]	expert_R_range (0.0385, 0.9151)	eps_len 22.43
[2024-12-01 23:01:56,530] 96	T_sample 17.11	T_update 7.68	ETA 13:06:01	expert_R_avg 0.2690 [0.2452,0.2759,0.1827,0.3885,0.9365]	expert_R_range (0.0376, 0.9142)	eps_len 22.11
[2024-12-01 23:02:21,448] 97	T_sample 17.25	T_update 7.60	ETA 13:08:00	expert_R_avg 0.2645 [0.2393,0.2752,0.1776,0.3841,0.9362]	expert_R_range (0.0366, 0.9106)	eps_len 22.44
[2024-12-01 23:02:46,445] 98	T_sample 17.25	T_update 7.69	ETA 13:10:20	expert_R_avg 0.2669 [0.2420,0.2759,0.1806,0.3865,0.9365]	expert_R_range (0.0376, 0.9219)	eps_len 22.43
